fish,stage,day,distance,yds,trial
fish3,Baseline,14,4.001539455433095,-1.136170526116841,2
fish3,Baseline,14,9.43412938275556,-2.945918759612029,3
fish3,Baseline,14,5.325637536325836,-0.2958965206123499,4
fish3,Baseline,14,4.807509865643,0.0732223779545633,5
fish3,Baseline,14,8.920931979910558,-6.154781319492514,6
fish3,Baseline,15,4.917627305850751,-0.6156139217632592,1
fish3,Baseline,15,3.1681224220521926,-0.8181484117416826,2
fish3,Baseline,15,4.972917038812738,-2.814806338911193,3
fish3,Baseline,15,2.040713588770617,-0.1274967239815543,4
fish3,Baseline,15,6.266607867824434,-3.292574090765221,5
fish3,Baseline,15,3.5141345026304625,0.9711213203139218,6
fish3,Baseline,16,4.547696270412197,-0.2886996110949339,1
fish3,Baseline,16,6.682185666961,-4.732980306644912,2
fish3,Baseline,16,4.393764786396721,-1.018239228946485,3
fish3,Baseline,16,5.089406694250099,-0.5977242772292466,4
fish3,Baseline,16,4.164823886366569,0.208768505044349,5
fish3,Baseline,16,7.184652866540456,-3.2830161843288925,6
fish3,Baseline,17,4.202219153500633,0.4715901780596211,1
fish3,Baseline,17,5.850548687203795,-1.931536105621532,2
fish3,Baseline,17,2.691682656603852,0.2112144819643508,3
fish3,Baseline,17,4.807018907781071,1.5025267444368164,4
fish3,Baseline,17,3.394739248928277,0.0305646951321566,5
fish3,Baseline,17,3.981063094785987,-0.4404213073981075,6
fish3,Baseline,18,2.727348889802658,-0.4134873584464977,1
fish3,Baseline,18,5.708859410815523,-3.2715914878975387,2
fish3,Baseline,18,9.705209937538466,-7.202919733248538,3
fish3,Baseline,18,2.7090467336152235,-0.1660544888385794,4
fish3,Baseline,18,4.498467350682789,-0.0051121933726429,5
fish3,Baseline,19,8.551804800386707,0.6673966927547506,1
fish3,Baseline,19,7.377272448298936,-0.346677809358305,2
fish3,Baseline,19,3.965706222459531,-0.4773524449537016,3
fish3,Baseline,19,5.23975684360108,-0.3235513235970815,4
fish3,Baseline,19,5.340666592448923,-1.6151140406414712,5
fish3,Baseline,19,1.9496749661822688,-0.2368520775891339,6
fish3,Baseline,20,2.826480911183891,-0.5826867389356478,1
fish3,Baseline,20,4.213590797842293,-0.6729234035705562,2
fish3,Baseline,20,3.2804249604043263,-0.1565316993944783,3
fish3,Baseline,20,2.509091881085432,0.1421555665985296,4
fish3,Baseline,20,3.5363861569998427,-0.5851912640972088,5
fish3,Baseline,20,7.347368826090405,1.90040035614234,6
fish3,Baseline,21,2.3554671234773648,-0.1877914040639035,1
fish3,Baseline,21,3.167745774255476,-0.4989485436490821,2
fish3,Baseline,21,4.360793854664083,-0.544447831336001,3
fish3,Baseline,21,2.824215788149868,-0.0442148103530482,4
fish3,Baseline,21,2.9274332242433285,0.0447402935316847,5
fish3,Baseline,21,2.625522197810614,-0.1794105734068205,6
fish3,Baseline,22,5.109554819681388,-2.7940470286918666,1
fish3,Baseline,22,3.7332209740498095,-0.5980375486204417,2
fish3,Baseline,22,2.5849868978493333,-0.3392355118103323,3
fish3,Baseline,22,2.305331265205019,0.1128223804395944,4
fish3,Baseline,22,7.657369875252701,-2.672975521293208,5
fish3,Baseline,22,2.652189679980128,-0.0703428389716038,6
fish3,Baseline,23,3.705181196815453,-0.8677370517606101,1
fish3,Baseline,23,5.1456171047735415,-2.873353936923937,2
fish3,Baseline,23,2.7415137372056435,-0.3320798132543274,3
fish3,Baseline,23,6.42451912632405,-0.0994099831468054,4
fish3,Baseline,23,7.654589411998786,-4.091611508397373,5
fish3,Baseline,23,2.433863810620161,0.0512352590643357,6
fish3,Baseline,24,2.265430135089753,-0.2403390330517893,1
fish3,Baseline,24,2.1687225573094047,0.0427000028053946,2
fish3,Baseline,24,2.90148813395896,-0.0022415408435898,3
fish3,Baseline,24,5.31503215782496,-0.3017633869238639,4
fish3,Baseline,24,5.660529076075402,-0.9358678319057724,5
fish3,Baseline,24,2.4959921423549334,-0.0151342072217977,6
fish3,Baseline,25,2.7117032189604013,0.1263099702421306,1
fish3,Baseline,25,2.1668083655722605,0.0071677293017547,2
fish3,Baseline,25,3.0062903801040943,-0.0160268383088247,3
fish3,Baseline,25,4.442553712495548,0.3604009319480932,4
fish3,Baseline,25,3.0493907196904657,-0.0372137218468234,5
fish3,Baseline,26,4.93533573135144,-0.9066834182797516,1
fish3,Baseline,26,2.8327777251265656,-0.1187407573031613,2
fish3,Baseline,26,3.242160886541405,-0.1225606735271876,3
fish3,Baseline,26,2.81525904818952,-0.1218145065784865,4
fish3,Baseline,26,2.3810793370839427,0.0079567721026021,5
fish3,Baseline,26,4.827809398097161,-0.4960784496242657,6
fish3,Rotation,1,4.391902163580652,3.283906129482056,1
fish3,Rotation,1,12.965770173491835,8.098599862797762,2
fish3,Rotation,1,6.498549691500736,5.229806823864598,3
fish3,Rotation,1,7.067990097621369,2.813716204189042,4
fish3,Rotation,1,7.510698768153254,0.2472939021824349,5
fish3,Rotation,1,5.422017649947116,0.0853143062859432,6
fish3,Rotation,2,6.933431668597314,3.137846896973901,1
fish3,Rotation,2,4.352249993947968,2.456431844192242,2
fish3,Rotation,2,7.492045179144319,1.2860683023993489,3
fish3,Rotation,2,11.165921546202922,4.44094389505655,4
fish3,Rotation,2,4.014312264594833,0.9416892645306076,5
fish3,Rotation,2,7.464649822141148,4.155697415870386,6
fish3,Rotation,3,4.693747463348062,1.764210170764695,1
fish3,Rotation,3,8.619852040149432,2.49166608533632,2
fish3,Rotation,3,6.352391747287408,-1.2013289435697727,3
fish3,Rotation,3,9.138883509936516,-0.2316916577160558,4
fish3,Rotation,3,3.191759851240528,-0.018892393137166,5
fish3,Rotation,3,8.80820538937519,4.142961072171326,6
fish3,Rotation,4,3.756779187964333,0.1654516804482227,1
fish3,Rotation,4,5.496971566699089,0.6649571910036859,2
fish3,Rotation,4,3.510321617051949,0.2907699059214345,3
fish3,Rotation,4,8.073699954631762,3.8089524772672,4
fish3,Rotation,4,4.60945110908643,-0.1300636061023797,5
fish3,Rotation,4,2.965032623018869,-0.2044159905506833,6
fish3,Rotation,5,4.810529250307988,2.202219799239839,1
fish3,Rotation,5,3.5644389356014123,-0.2511441255903939,2
fish3,Rotation,5,3.671448357997616,0.3851118912090197,3
fish3,Rotation,5,5.18565030719527,-0.1146278555970454,4
fish3,Rotation,5,3.732758971136495,0.2147636791120903,5
fish3,Rotation,5,4.023355238460973,-0.1210269144962223,6
fish3,Rotation,6,6.459452951153066,0.3997406846731875,1
fish3,Rotation,6,7.394629925395245,4.596286103246577,2
fish3,Rotation,6,12.16027701245687,4.884913479585139,3
fish3,Rotation,6,4.637157047227447,0.6630783626399266,4
fish3,Rotation,6,6.582588423854307,-1.4652074844264389,5
fish3,Rotation,6,10.03354003596924,2.778845934410654,6
fish3,Rotation,7,8.18488022481007,0.6614250288044522,1
fish3,Rotation,7,2.924899490520527,0.096405205751084,2
fish3,Rotation,7,6.623383110230842,-0.416090192607431,3
fish3,Rotation,7,3.217273271818222,0.4071565900333735,4
fish3,Rotation,7,5.979637457715995,0.8587909344854507,5
fish3,Rotation,7,4.645037580298999,1.4459722788267806,6
fish3,Rotation,8,3.116340124802254,0.2553998117805172,1
fish3,Rotation,8,4.990559667830825,-0.9901443254387862,2
fish3,Rotation,8,3.9627487542782553,0.5028106137441177,3
fish3,Rotation,8,4.828968845462069,-0.0077073654673858,4
fish3,Rotation,8,4.5955583813738246,0.6996026433639344,5
fish3,Rotation,8,2.915654070562339,-0.1411300045271236,6
fish3,Rotation,9,3.045886222434514,-0.1646237028003126,1
fish3,Rotation,9,5.46355161413945,-0.1930109013853682,2
fish3,Rotation,9,2.77907800661916,-0.0489729154766966,3
fish3,Rotation,9,8.629559942871929,0.1045108904123547,4
fish3,Rotation,9,2.678505170057182,-0.1668488006119693,5
fish3,Rotation,9,5.830994668117491,-0.3212423029950655,6
fish3,Rotation,10,5.970661525964204,2.6529605467226185,1
fish3,Rotation,10,4.742956303965578,1.1347830177609928,2
fish3,Rotation,10,6.737263639474763,-3.6336432498814073,3
fish3,Rotation,10,6.691376062278574,1.861447004700392,4
fish3,Rotation,10,5.33578435336807,-2.2087788484994264,5
fish3,Rotation,10,3.872968193168031,-0.4466245069712058,6
fish3,Rotation,11,3.8164494617628257,0.8292088755057385,1
fish3,Rotation,11,3.115480509719963,0.5846917962433481,2
fish3,Rotation,11,7.574718225499891,-5.542278931497391,3
fish3,Rotation,11,6.67539952330549,0.5017739203584425,4
fish3,Rotation,11,10.996215995567438,-4.785082005505985,5
fish3,Rotation,11,6.076059675965541,1.090339034309496,6
fish3,Rotation,12,5.051812721470916,1.180871774101072,1
fish3,Rotation,12,6.912310865047526,3.2479390835940354,2
fish3,Rotation,12,3.117469151177842,-0.0410941636643593,3
fish3,Rotation,12,2.953932902557792,0.1670793738145165,4
fish3,Rotation,12,3.347870291348975,-0.1695540085169679,5
fish3,Rotation,12,8.991317015554973,-0.0050258977360227,6
fish3,Rotation,13,5.071865092047844,-0.960491965071856,1
fish3,Rotation,13,3.1742219644197385,0.0339525082258047,2
fish3,Rotation,13,3.0119451650341333,0.2620510230345802,3
fish3,Rotation,13,6.898172582186626,-0.1623856940177989,4
fish3,Rotation,13,9.732071975391314,-4.692619143970797,5
fish3,Rotation,13,8.143299244664028,-4.426718958148775,6
fish3,Rotation,14,4.177553617847238,-0.1931183983146375,1
fish3,Rotation,14,2.0462333243362,-0.1131744011826603,2
fish3,Rotation,14,4.745886900681345,-0.028260235778539,3
fish3,Rotation,14,8.200900024305449,-4.058896952370205,4
fish3,Rotation,14,4.636270224335092,-0.1949169797807445,5
fish3,Rotation,14,2.7754034125248177,-0.2359219305972802,6
fish3,Rotation,15,4.581572044049105,0.5354918556897267,1
fish3,Rotation,15,5.261156227414002,-0.1979687120314482,2
fish3,Rotation,15,11.34600820418195,5.460308633867797,3
fish3,Rotation,15,6.927428736890245,-3.183446337962548,4
fish3,Rotation,15,3.5955237766841064,-0.1499695377458038,5
fish3,Rotation,15,9.767875652283188,-4.489198398109436,6
fish3,Rotation,16,4.194239509941268,0.6769433711611261,1
fish3,Rotation,16,6.2413470475864505,2.8314495667650434,2
fish3,Rotation,16,2.55603698366657,-0.2731447860616434,3
fish3,Rotation,16,5.360971229096652,2.729048890625734,4
fish3,Rotation,16,4.101951125168544,-0.805745637554854,5
fish3,Rotation,16,5.95806997722069,0.8329919475143145,6
fish3,Washout,1,3.741668804411295,0.4579742027687027,1
fish3,Washout,1,8.771044640396697,-1.98317383627268,2
fish3,Washout,1,10.660896975758437,-2.352684290356533,3
fish3,Washout,1,10.056537167778874,-8.324951810958444,4
fish3,Washout,1,8.234605104777827,-4.680322130485727,5
fish3,Washout,1,8.641340134575158,-5.29056464984357,6
fish3,Washout,2,3.2885806649806213,-0.944158810097644,1
fish3,Washout,2,6.84003203230305,-2.3373340116194514,2
fish3,Washout,2,3.026958582692336,-0.3585102965959448,3
fish3,Washout,2,4.3814721596613,-0.1722714126196047,4
fish3,Washout,2,6.278958937363435,-3.3975768741603285,5
fish3,Washout,2,12.612983879279804,1.9090861878074417,6
fish3,Washout,3,4.994923419810638,-0.1126432819023662,1
fish3,Washout,3,3.921597731173637,-1.4996699559260145,2
fish3,Washout,3,7.299240580313374,0.8736283670523209,3
fish3,Washout,3,2.6594101467584794,-0.1058296555484522,4
fish3,Washout,3,2.759969940094108,-0.2114218291987465,5
fish3,Washout,3,3.2445852357478424,-0.9415392027362208,6
fish3,Washout,4,2.676117072612604,-0.2532550840486505,1
fish3,Washout,4,2.9733019028431897,-0.2310451981404572,2
fish3,Washout,4,5.253011131214503,-0.216099761846806,3
fish3,Washout,4,8.163132246014193,-4.927107797861012,4
fish3,Washout,4,7.715627948697982,-5.249952773353685,5
fish3,Washout,4,5.63903285738448,-1.81187000515344,6
fish3,Washout,5,4.688268238737331,0.9065436361166368,1
fish3,Washout,5,8.839729160641472,4.771565390767251,2
fish3,Washout,5,11.01013366162559,-9.364606039780934,3
fish3,Washout,5,8.490887998342767,-6.910285158638869,4
fish3,Washout,5,7.165264385293232,-1.887885882373718,5
fish3,Washout,5,5.494050927503045,-3.84669833778081,6
fish3,Washout,6,4.03069838686371,0.3394175304608474,1
fish3,Washout,6,3.112211703433362,-0.2472061665178397,2
fish3,Washout,6,4.300000200961144,0.3582919684820386,3
fish3,Washout,6,7.787400209756954,-6.333629982605432,4
fish3,Washout,6,4.680031905640834,-2.8609045084499187,5
fish3,Washout,6,4.938571973029115,0.9015186725951329,6
fish3,Washout,7,5.558919847091622,-1.9487137271374928,1
fish3,Washout,7,15.058709573406537,-11.217696817105985,2
fish3,Washout,7,7.663401175067532,-2.581349153242376,3
fish3,Washout,7,15.207547636758656,3.750624950501854,4
fish3,Washout,7,12.46137510650763,-0.6976078870494253,5
fish3,Washout,7,3.498818760522801,0.1077554066556796,6
fish3,Washout,8,2.966076754306845,-0.5515222354758719,1
fish3,Washout,8,4.209233982560316,-0.1164182197576763,2
fish3,Washout,8,6.322672207825324,-4.035389757824731,3
fish3,Washout,8,2.468345054468611,-0.2881710029730243,4
fish3,Washout,8,6.867385901735767,0.2916660554810527,5
fish3,Washout,8,5.128027887844207,-1.0511352984475737,6
fish3,Washout,9,9.491987082406714,-4.982265999808307,1
fish3,Washout,9,3.886394271006135,-2.41760652256977,2
fish3,Washout,9,3.401274371324729,-1.15128763234434,3
fish3,Washout,9,6.35051980051446,-3.4383022056078323,4
fish3,Washout,9,7.619420232945909,-4.126065927062458,5
fish3,Washout,9,3.0356321535585,0.1521003661603378,6
fish3,Washout,10,5.924660117362224,-1.7654042198561497,1
fish3,Washout,10,11.428470246950909,-6.372043655233079,2
fish3,Washout,10,2.4794519862209223,-0.132328642678849,3
fish3,Washout,10,2.641300508440561,-0.6491682256498953,4
fish3,Washout,10,2.996760038216626,-0.8797707106049495,5
fish3,Washout,10,3.0171407207209096,-0.7914624736882566,6
fish3,ReRotation,1,2.508468772025239,0.3904052615398557,1
fish3,ReRotation,1,5.080958026849443,2.0876611223274697,2
fish3,ReRotation,1,2.3974744173175586,0.3109226853261353,3
fish3,ReRotation,1,8.112892202433025,3.5286944685837534,4
fish3,ReRotation,1,3.341945079283902,0.1125685395647218,5
fish3,ReRotation,1,2.165347333639511,0.1412192046427308,6
fish3,ReRotation,2,5.366788832423653,2.423669556157719,1
fish3,ReRotation,2,4.64990385327235,0.862807911204382,2
fish3,ReRotation,2,9.822904204116211,5.649616112141735,3
fish3,ReRotation,2,3.3624097063670493,0.998728664333806,4
fish3,ReRotation,2,6.011849300906417,2.6444956138014395,5
fish3,ReRotation,2,7.375850854534292,4.551716052568107,6
fish3,ReRotation,3,4.1003931504407545,0.3452660298851468,1
fish3,ReRotation,3,9.957978449291222,8.050470545002305,2
fish3,ReRotation,3,10.173197370157997,5.08201889051404,3
fish3,ReRotation,3,5.154368852694953,2.8470616833772024,4
fish3,ReRotation,3,2.695139854026465,0.1856050857877161,5
fish3,ReRotation,3,2.535075790023392,0.1267474997477847,6
fish3,ReRotation,4,4.358177769964916,0.8650144765709682,1
fish3,ReRotation,4,3.9443899057492553,1.1676694821926137,2
fish3,ReRotation,4,6.552913410269742,4.613525918448719,3
fish3,ReRotation,4,4.638423427509593,3.4619150343594574,4
fish3,ReRotation,4,3.066616187001368,0.3230070962135223,5
fish3,ReRotation,4,9.130266209543905,6.966701496649691,6
fish3,ReRotation,5,9.445520534290328,5.781610175295412,1
fish3,ReRotation,5,4.1358389628495305,0.6018908683992534,2
fish3,ReRotation,5,8.3835648393932,3.231436479278121,3
fish3,ReRotation,5,3.774233694968973,2.186700799631455,4
fish3,ReRotation,5,3.052614400878183,1.42531464995416,5
fish3,ReRotation,5,5.074556517694048,3.153489419474668,6
fish3,ReRotation,6,7.317335168671244,4.149741769508888,1
fish3,ReRotation,6,3.9773625093967295,2.771586831649256,2
fish3,ReRotation,6,2.421771723950384,0.3608050252605115,3
fish3,ReRotation,6,2.183405525245357,0.1330785344409659,4
fish3,ReRotation,6,6.635546711393959,5.994443152715191,5
fish3,ReRotation,6,4.75051722661998,0.3197841177627657,6
fish3,ReRotation,7,7.293886667199146,3.0666699143135894,1
fish3,ReRotation,7,7.695749306436745,7.0108120753850764,2
fish3,ReRotation,7,4.3332364927635965,1.9283681212032149,3
fish3,ReRotation,7,2.5860818508228256,0.4211151758829336,4
fish3,ReRotation,7,8.584833611599748,6.500257386750979,5
fish3,ReRotation,7,2.6143222395669032,0.2618967170394123,6
fish3,ReRotation,8,4.44133503242235,2.0026271473186674,1
fish3,ReRotation,8,7.288922044492346,6.342538021595524,2
fish3,ReRotation,8,6.592417030471277,4.304948135106969,3
fish3,ReRotation,8,3.55487093142947,1.3498381635525445,4
fish3,ReRotation,8,3.207259655776485,0.2178367283173817,5
fish3,ReRotation,8,5.99357826416227,4.8860948657556165,6
fish7,Baseline,1,7.890165000879355,0.5682899259341754,1
fish7,Baseline,1,15.708959500460487,5.994582069915946,2
fish7,Baseline,1,2.232319196709088,-0.2836337700198617,3
fish7,Baseline,1,10.173408830798914,0.9474050358730156,4
fish7,Baseline,1,6.857398145652809,3.1851194384217143,5
fish7,Baseline,2,3.1128593354658745,0.2380789437923021,1
fish7,Baseline,2,2.866602802586672,-0.2323843636935367,2
fish7,Baseline,2,4.885182504092963,1.0302497013730263,3
fish7,Baseline,2,6.024306245679998,2.3410685597116623,4
fish7,Baseline,2,13.148562464936886,-10.847009426499538,5
fish7,Baseline,2,3.353217125338479,1.508951574671597,6
fish7,Baseline,3,5.476058926641572,3.3305561555706267,1
fish7,Baseline,3,4.951675813921126,-0.9953280089277228,2
fish7,Baseline,3,6.16927900328301,-0.1329510204303616,3
fish7,Baseline,3,4.319995736512414,-2.916801437599976,4
fish7,Baseline,3,5.535610546177519,-0.8826828307580334,5
fish7,Baseline,3,3.5519748124829764,-0.011770428298988,6
fish7,Baseline,4,4.486516639221325,-1.6712506173949513,1
fish7,Baseline,4,8.872954090952364,0.722843280640938,2
fish7,Baseline,4,3.1247348491957263,0.4770410199148551,3
fish7,Baseline,4,6.033475721994255,-3.473540003083932,4
fish7,Baseline,4,3.228896371350104,-2.1329753596328973,5
fish7,Baseline,4,3.2090630218881806,-0.0495604866007828,6
fish7,Baseline,5,2.215719462177192,-0.1914011775415104,1
fish7,Baseline,5,2.414142760329353,0.1405020131840633,2
fish7,Baseline,5,6.996667064964603,4.868751514888958,3
fish7,Baseline,5,11.296274119522495,-5.637406414875626,4
fish7,Baseline,5,2.698026809711075,-0.2376148838780854,5
fish7,Baseline,5,3.8081865855965966,-0.2567817363750665,6
fish7,Baseline,6,2.9733276192698868,-0.8612197283525184,1
fish7,Baseline,6,8.195051085668943,-6.266586733483351,2
fish7,Baseline,6,2.1933028206021854,-0.2828610740689363,3
fish7,Baseline,6,3.7444067943110433,2.294256145918936,4
fish7,Baseline,6,2.147860865344992,-0.0101191425572164,5
fish7,Baseline,6,5.39441320546656,2.010705413973485,6
fish7,Baseline,7,3.1185881257406787,0.6476179719172331,1
fish7,Baseline,7,2.9551745795039026,0.0602354578859852,2
fish7,Baseline,7,5.09280388002798,1.5742402255751062,3
fish7,Baseline,7,2.535345324018344,0.2335801735056075,4
fish7,Baseline,7,5.538558867356584,-2.6945199420499737,5
fish7,Baseline,7,2.2477218523291014,0.0911920188716499,6
fish7,Baseline,8,6.992332345480227,-4.792431666239354,1
fish7,Baseline,8,2.3262582169273083,0.4523923147472105,2
fish7,Baseline,8,2.333046671779925,-0.0403057964012657,3
fish7,Baseline,8,3.0127659435433007,0.1246664234290037,4
fish7,Baseline,8,1.856731943197074,-0.1038944978425154,5
fish7,Baseline,8,3.269346906969437,0.3973142626160999,6
fish7,Baseline,9,4.759810036303541,-1.864758940151166,1
fish7,Baseline,9,2.5249075794251112,-0.0444570103125997,2
fish7,Baseline,9,5.137116430501492,1.6444348887741524,3
fish7,Baseline,9,5.943879852157398,-1.9377792443517623,4
fish7,Baseline,9,2.668729717320412,-0.7371552314817752,5
fish7,Baseline,9,3.171162334865079,-0.4056744109559477,6
fish7,Baseline,10,2.7012270562982668,-0.1187631680324666,1
fish7,Baseline,10,6.482495479713643,1.648443721021028,2
fish7,Baseline,10,6.11279006744337,0.6148214459364587,3
fish7,Baseline,10,1.969739543268365,-0.0242414018857467,4
fish7,Baseline,10,5.35114231501186,-4.598315705707829,5
fish7,Baseline,10,2.044108200865498,-0.3276791207884483,6
fish7,Baseline,11,3.0328634163530537,-0.1046482244364546,1
fish7,Baseline,11,2.649038095770714,0.0092881826864,2
fish7,Baseline,11,3.2827144342922137,0.3398955925369414,3
fish7,Baseline,11,2.1451974428040392,-0.1532388292688474,4
fish7,Baseline,11,3.68816187158226,-0.8612914381501579,5
fish7,Baseline,11,2.296624958555684,-0.2439303505798873,6
fish7,Baseline,12,2.5830382427700447,0.071048559525228,1
fish7,Baseline,12,2.126706315663609,-0.1622331561045627,2
fish7,Baseline,12,2.678752311836541,-1.3866418994522025,3
fish7,Baseline,12,2.277345856997344,0.0428086415340767,4
fish7,Baseline,12,3.2571146011980785,-0.3768331399999945,5
fish7,Baseline,12,3.4549859263150773,1.6951383879347393,6
fish7,Rotation,1,5.733864702335784,-1.763502353133536,1
fish7,Rotation,1,4.78462777526272,2.484267154954449,2
fish7,Rotation,1,4.230222140636969,1.934223755743724,3
fish7,Rotation,1,5.881982733108534,1.779973137636043,4
fish7,Rotation,1,4.917006286426312,1.0198639338355482,5
fish7,Rotation,1,7.2441039244824035,1.218133045246166,6
fish7,Rotation,2,2.958733190393545,-0.8930075600026066,1
fish7,Rotation,2,6.8003747753655865,-2.3397714004593526,2
fish7,Rotation,2,5.78599212269901,0.8141978054778785,3
fish7,Rotation,2,5.180711265561045,-4.326094275036838,4
fish7,Rotation,2,6.970081503515302,3.689719292736065,5
fish7,Rotation,2,2.951794334225446,0.4109195314081915,6
fish7,Rotation,3,6.501287549664937,2.878495390453996,1
fish7,Rotation,3,7.440728773594591,-0.6581328984213441,2
fish7,Rotation,3,5.261305246804001,1.3087783556828665,3
fish7,Rotation,3,2.2331844673170083,0.1787821930856411,4
fish7,Rotation,3,8.405355334686366,-2.9618515704644697,5
fish7,Rotation,3,6.32863103105079,-3.841647935796653,6
fish7,Rotation,4,7.949778796387241,-3.688369160786966,1
fish7,Rotation,4,3.242857073775054,-0.5899793581159488,2
fish7,Rotation,4,4.521090836890961,2.535290507261441,3
fish7,Rotation,4,7.534393242756102,3.6763797969913,4
fish7,Rotation,4,2.779752586529719,0.5747951093459335,5
fish7,Rotation,4,13.6008843044396,-4.362451736600682,6
fish7,Rotation,5,5.016211480062651,1.0710430803862097,1
fish7,Rotation,5,11.922796135434472,2.3974229192750216,2
fish7,Rotation,5,8.687948128828587,3.923239274228549,3
fish7,Rotation,5,6.015799079673634,2.6826799265398265,4
fish7,Rotation,5,6.250492176859096,2.6253486969493536,5
fish7,Rotation,5,10.300479949838582,5.083015970148034,6
fish7,Rotation,6,7.509994908176977,-3.676446000774631,1
fish7,Rotation,6,5.511228340602043,3.227269831739019,2
fish7,Rotation,6,5.740375488853967,2.483339613122652,3
fish7,Rotation,6,3.932232238239131,-1.4310761987307956,4
fish7,Rotation,6,4.120260726636585,1.7555985323674117,5
fish7,Rotation,6,10.589146918673782,-4.767907841881853,6
fish7,Rotation,7,5.550607619213731,3.606048690047938,1
fish7,Rotation,7,2.668131047915204,0.3799752561449709,2
fish7,Rotation,7,5.14774645692325,3.826222846827325,3
fish7,Rotation,7,13.565616373268888,-1.5767692550253452,4
fish7,Rotation,7,12.075231210073332,3.92191530553058,5
fish7,Rotation,7,13.015881791243736,6.304847268622771,6
fish7,Rotation,8,5.30419788126054,3.635098145460255,1
fish7,Rotation,8,3.2418461058294747,0.6621291236323648,2
fish7,Rotation,8,8.096473668645649,-3.890615174960368,3
fish7,Rotation,8,4.141798813104683,1.037367092375857,4
fish7,Rotation,8,5.289286254587896,1.6035870643573158,5
fish7,Rotation,8,7.48084454698179,1.4189205502102975,6
fish7,Rotation,9,7.235760359771875,0.9378975461373564,1
fish7,Rotation,9,7.6012909382263265,3.720743599180482,2
fish7,Rotation,9,7.4478886334942755,-3.277701636046248,3
fish7,Rotation,9,12.081276297113876,-0.5621878149702337,4
fish7,Rotation,9,3.768044139209549,-0.0952759760871724,5
fish7,Rotation,9,7.285589544440609,-3.4164622420184387,6
fish7,Rotation,10,4.324172565376566,-0.6241765545978915,1
fish7,Rotation,10,2.777135488594881,0.1612184389777554,2
fish7,Rotation,10,2.443096226038038,-0.0317736090076487,3
fish7,Rotation,10,4.129870782755946,-0.34822933211503,4
fish7,Rotation,10,7.169634617754046,1.165047444813234,5
fish7,Rotation,10,5.013321902184342,-2.196893432160062,6
fish7,Rotation,11,3.1369126725817584,-0.0354219253269576,1
fish7,Rotation,11,4.866285491882826,1.112441034543242,2
fish7,Rotation,11,2.574147893528748,-0.1512390330404048,3
fish7,Rotation,11,4.233981431075668,2.978993863602956,4
fish7,Rotation,11,11.900097084214648,-8.541369886248724,5
fish7,Rotation,11,6.434113251648844,4.676169403726393,6
fish7,Rotation,12,4.937941828142721,1.819905303912931,1
fish7,Rotation,12,2.5401450189702923,0.1841804924420076,2
fish7,Rotation,12,3.274617808082334,-0.1049665370499501,3
fish7,Rotation,12,2.659284288290752,-0.3624014805357488,4
fish7,Rotation,12,5.954612951919424,-3.3605789122311487,5
fish7,Rotation,12,2.6006536569563474,-0.0189296027921207,6
fish7,Rotation,13,3.031031766547422,0.0929016272823875,1
fish7,Rotation,13,3.371482519504605,0.8233739203048425,2
fish7,Rotation,13,10.236086795147406,2.2587204769377647,3
fish7,Rotation,13,3.934760868169294,2.5791681195681946,4
fish7,Rotation,13,7.921700418797005,5.826672323010734,5
fish7,Rotation,13,9.897666215276756,3.7719845968080974,6
fish7,Rotation,14,3.082988634039694,0.0433569199966805,1
fish7,Rotation,14,2.657181114557316,0.1676195533874782,2
fish7,Rotation,14,3.062930606776161,-0.0990755422905026,3
fish7,Rotation,14,4.137843131228621,-1.5183902847194102,4
fish7,Rotation,14,2.649206085633787,0.1691831394825583,5
fish7,Rotation,14,1.9957089400816992,0.2345444412859046,6
fish7,Rotation,15,2.3242304759410577,-0.1705558876437804,1
fish7,Rotation,15,2.289221997923004,-0.2354657394371474,2
fish7,Rotation,15,2.51686134503404,-0.1189926522982996,3
fish7,Rotation,15,2.6949288159580163,0.0368877071237233,4
fish7,Rotation,15,4.760338729075473,0.4237881481550679,5
fish7,Rotation,15,2.26829246636381,-0.0937935628639156,6
fish7,Washout,1,6.452346681123291,-3.676111898848458,1
fish7,Washout,1,3.473594259193193,-0.4410409383446218,2
fish7,Washout,1,2.1271276710995304,-0.1790031223788318,3
fish7,Washout,1,2.4677037568719835,-0.348995755442128,4
fish7,Washout,1,2.78380334884312,-0.694803751097363,5
fish7,Washout,1,2.699608730359273,-0.2909836054874471,6
fish7,Washout,2,3.475774900682929,-0.9891275116865402,1
fish7,Washout,2,3.299692774726008,0.029867185985195,2
fish7,Washout,2,2.507914430912812,-0.276407386287027,3
fish7,Washout,2,2.252076652539292,-0.1709079133182914,4
fish7,Washout,2,2.880822874654684,-0.144479084465686,5
fish7,Washout,2,7.542106312967127,-4.910938314465504,6
fish7,Washout,3,10.590702250673203,-2.7472058174871035,1
fish7,Washout,3,2.6228764930125084,-0.2439546291573484,2
fish7,Washout,3,2.096260062542812,-0.0837903893087603,3
fish7,Washout,3,2.6334928945424942,0.0528636912498805,4
fish7,Washout,3,2.431405338529273,-0.1270515217687975,5
fish7,Washout,3,2.0946171402510565,-0.1859038461303773,6
fish7,Washout,4,3.711404338618805,0.4072895609180422,1
fish7,Washout,4,2.2651310400293165,-0.0618647966711842,2
fish7,Washout,4,2.3202621401010406,0.1408236803750001,3
