y,fish,stage,day,plotday
-0.5980375486204417,3,Baseline,22,22
-0.3392355118103323,3,Baseline,22,22
0.1128223804395944,3,Baseline,22,22
-2.672975521293208,3,Baseline,22,22
-0.0703428389716038,3,Baseline,22,22
-0.8677370517606101,3,Baseline,22,22
-2.873353936923937,3,Baseline,23,23
-0.3320798132543274,3,Baseline,23,23
-0.0994099831468054,3,Baseline,23,23
-4.091611508397373,3,Baseline,23,23
0.0512352590643357,3,Baseline,23,23
-0.2403390330517893,3,Baseline,23,23
0.0427000028053946,3,Baseline,24,24
-0.0022415408435898,3,Baseline,24,24
-0.3017633869238639,3,Baseline,24,24
-0.9358678319057724,3,Baseline,24,24
-0.0151342072217977,3,Baseline,24,24
0.1263099702421306,3,Baseline,24,24
0.0071677293017547,3,Baseline,25,25
-0.0160268383088247,3,Baseline,25,25
0.3604009319480932,3,Baseline,25,25
-0.0372137218468234,3,Baseline,25,25
-0.9066834182797516,3,Baseline,25,25
-0.1187407573031613,3,Baseline,25,25
-0.1225606735271876,3,Baseline,26,26
-0.1218145065784865,3,Baseline,26,26
0.0079567721026021,3,Baseline,26,26
-0.4960784496242657,3,Baseline,26,26
3.283906129482056,3,Baseline,26,26
8.098599862797762,3,Baseline,26,26
5.229806823864598,3,Rotation,1,27
2.813716204189042,3,Rotation,1,27
0.2472939021824349,3,Rotation,1,27
0.0853143062859432,3,Rotation,1,27
3.137846896973901,3,Rotation,1,27
2.456431844192242,3,Rotation,1,27
1.2860683023993489,3,Rotation,2,28
4.44094389505655,3,Rotation,2,28
0.9416892645306076,3,Rotation,2,28
4.155697415870386,3,Rotation,2,28
1.764210170764695,3,Rotation,2,28
2.49166608533632,3,Rotation,2,28
-1.2013289435697727,3,Rotation,3,29
-0.2316916577160558,3,Rotation,3,29
-0.018892393137166,3,Rotation,3,29
4.142961072171326,3,Rotation,3,29
0.1654516804482227,3,Rotation,3,29
0.6649571910036859,3,Rotation,3,29
0.2907699059214345,3,Rotation,4,30
3.8089524772672,3,Rotation,4,30
-0.1300636061023797,3,Rotation,4,30
-0.2044159905506833,3,Rotation,4,30
2.202219799239839,3,Rotation,4,30
-0.2511441255903939,3,Rotation,4,30
0.3851118912090197,3,Rotation,5,31
-0.1146278555970454,3,Rotation,5,31
0.2147636791120903,3,Rotation,5,31
-0.1210269144962223,3,Rotation,5,31
0.3997406846731875,3,Rotation,5,31
4.596286103246577,3,Rotation,5,31
4.884913479585139,3,Rotation,6,32
0.6630783626399266,3,Rotation,6,32
-1.4652074844264389,3,Rotation,6,32
2.778845934410654,3,Rotation,6,32
0.6614250288044522,3,Rotation,6,32
0.096405205751084,3,Rotation,6,32
-0.416090192607431,3,Rotation,7,33
0.4071565900333735,3,Rotation,7,33
0.8587909344854507,3,Rotation,7,33
1.4459722788267806,3,Rotation,7,33
0.2553998117805172,3,Rotation,7,33
-0.9901443254387862,3,Rotation,7,33
0.5028106137441177,3,Rotation,8,34
-0.0077073654673858,3,Rotation,8,34
0.6996026433639344,3,Rotation,8,34
-0.1411300045271236,3,Rotation,8,34
-0.1646237028003126,3,Rotation,8,34
-0.1930109013853682,3,Rotation,8,34
-0.0489729154766966,3,Rotation,9,35
0.1045108904123547,3,Rotation,9,35
-0.1668488006119693,3,Rotation,9,35
-0.3212423029950655,3,Rotation,9,35
2.6529605467226185,3,Rotation,9,35
1.1347830177609928,3,Rotation,9,35
-3.6336432498814073,3,Rotation,10,36
1.861447004700392,3,Rotation,10,36
-2.2087788484994264,3,Rotation,10,36
-0.4466245069712058,3,Rotation,10,36
0.8292088755057385,3,Rotation,10,36
0.5846917962433481,3,Rotation,10,36
-5.542278931497391,3,Rotation,11,37
0.5017739203584425,3,Rotation,11,37
-4.785082005505985,3,Rotation,11,37
1.090339034309496,3,Rotation,11,37
1.180871774101072,3,Rotation,11,37
3.2479390835940354,3,Rotation,11,37
-0.0410941636643593,3,Rotation,12,38
0.1670793738145165,3,Rotation,12,38
-0.1695540085169679,3,Rotation,12,38
-0.0050258977360227,3,Rotation,12,38
-0.960491965071856,3,Rotation,12,38
0.0339525082258047,3,Rotation,12,38
0.2620510230345802,3,Rotation,13,39
-0.1623856940177989,3,Rotation,13,39
-4.692619143970797,3,Rotation,13,39
-4.426718958148775,3,Rotation,13,39
-0.1931183983146375,3,Rotation,13,39
-0.1131744011826603,3,Rotation,13,39
-0.028260235778539,3,Rotation,14,40
-4.058896952370205,3,Rotation,14,40
-0.1949169797807445,3,Rotation,14,40
-0.2359219305972802,3,Rotation,14,40
0.5354918556897267,3,Rotation,14,40
-0.1979687120314482,3,Rotation,14,40
5.460308633867797,3,Rotation,15,41
-3.183446337962548,3,Rotation,15,41
-0.1499695377458038,3,Rotation,15,41
-4.489198398109436,3,Rotation,15,41
0.6769433711611261,3,Rotation,15,41
2.8314495667650434,3,Rotation,15,41
-0.2731447860616434,3,Rotation,16,42
2.729048890625734,3,Rotation,16,42
-0.805745637554854,3,Rotation,16,42
0.8329919475143145,3,Rotation,16,42
0.4579742027687027,3,Rotation,16,42
-1.98317383627268,3,Rotation,16,42
-2.352684290356533,3,Washout,1,43
-8.324951810958444,3,Washout,1,43
-4.680322130485727,3,Washout,1,43
-5.29056464984357,3,Washout,1,43
-0.944158810097644,3,Washout,1,43
-2.3373340116194514,3,Washout,1,43
-0.3585102965959448,3,Washout,2,44
-0.1722714126196047,3,Washout,2,44
-3.3975768741603285,3,Washout,2,44
1.9090861878074417,3,Washout,2,44
-0.1126432819023662,3,Washout,2,44
-1.4996699559260145,3,Washout,2,44
0.8736283670523209,3,Washout,3,45
-0.1058296555484522,3,Washout,3,45
-0.2114218291987465,3,Washout,3,45
-0.9415392027362208,3,Washout,3,45
-0.2532550840486505,3,Washout,3,45
-0.2310451981404572,3,Washout,3,45
-0.216099761846806,3,Washout,4,46
-4.927107797861012,3,Washout,4,46
-5.249952773353685,3,Washout,4,46
-1.81187000515344,3,Washout,4,46
0.9065436361166368,3,Washout,4,46
4.771565390767251,3,Washout,4,46
-9.364606039780934,3,Washout,5,47
-6.910285158638869,3,Washout,5,47
-1.887885882373718,3,Washout,5,47
-3.84669833778081,3,Washout,5,47
0.3394175304608474,3,Washout,5,47
-0.2472061665178397,3,Washout,5,47
0.3582919684820386,3,Washout,6,48
-6.333629982605432,3,Washout,6,48
-2.8609045084499187,3,Washout,6,48
0.9015186725951329,3,Washout,6,48
-1.9487137271374928,3,Washout,6,48
-11.217696817105985,3,Washout,6,48
-2.581349153242376,3,Washout,7,49
3.750624950501854,3,Washout,7,49
-0.6976078870494253,3,Washout,7,49
0.1077554066556796,3,Washout,7,49
-0.5515222354758719,3,Washout,7,49
-0.1164182197576763,3,Washout,7,49
-4.035389757824731,3,Washout,8,50
-0.2881710029730243,3,Washout,8,50
0.2916660554810527,3,Washout,8,50
-1.0511352984475737,3,Washout,8,50
-4.982265999808307,3,Washout,8,50
-2.41760652256977,3,Washout,8,50
-1.15128763234434,3,Washout,9,51
-3.4383022056078323,3,Washout,9,51
-4.126065927062458,3,Washout,9,51
0.1521003661603378,3,Washout,9,51
-1.7654042198561497,3,Washout,9,51
-6.372043655233079,3,Washout,9,51
-0.132328642678849,3,Washout,10,52
-0.6491682256498953,3,Washout,10,52
-0.8797707106049495,3,Washout,10,52
-0.7914624736882566,3,Washout,10,52
0.3904052615398557,3,Washout,10,52
2.0876611223274697,3,Washout,10,52
0.3109226853261353,3,ReRotation,1,53
3.5286944685837534,3,ReRotation,1,53
0.1125685395647218,3,ReRotation,1,53
0.1412192046427308,3,ReRotation,1,53
2.423669556157719,3,ReRotation,1,53
0.862807911204382,3,ReRotation,1,53
5.649616112141735,3,ReRotation,2,54
0.998728664333806,3,ReRotation,2,54
2.6444956138014395,3,ReRotation,2,54
4.551716052568107,3,ReRotation,2,54
0.3452660298851468,3,ReRotation,2,54
8.050470545002305,3,ReRotation,2,54
5.08201889051404,3,ReRotation,3,55
2.8470616833772024,3,ReRotation,3,55
0.1856050857877161,3,ReRotation,3,55
0.1267474997477847,3,ReRotation,3,55
0.8650144765709682,3,ReRotation,3,55
1.1676694821926137,3,ReRotation,3,55
4.613525918448719,3,ReRotation,4,56
3.4619150343594574,3,ReRotation,4,56
0.3230070962135223,3,ReRotation,4,56
6.966701496649691,3,ReRotation,4,56
5.781610175295412,3,ReRotation,4,56
0.6018908683992534,3,ReRotation,4,56
3.231436479278121,3,ReRotation,5,57
2.186700799631455,3,ReRotation,5,57
1.42531464995416,3,ReRotation,5,57
3.153489419474668,3,ReRotation,5,57
4.149741769508888,3,ReRotation,5,57
2.771586831649256,3,ReRotation,5,57
0.3608050252605115,3,ReRotation,6,58
0.1330785344409659,3,ReRotation,6,58
5.994443152715191,3,ReRotation,6,58
0.3197841177627657,3,ReRotation,6,58
3.0666699143135894,3,ReRotation,6,58
7.0108120753850764,3,ReRotation,6,58
1.9283681212032149,3,ReRotation,7,59
0.4211151758829336,3,ReRotation,7,59
6.500257386750979,3,ReRotation,7,59
0.2618967170394123,3,ReRotation,7,59
2.0026271473186674,3,ReRotation,7,59
6.342538021595524,3,ReRotation,7,59
4.304948135106969,3,ReRotation,8,60
1.3498381635525445,3,ReRotation,8,60
0.2178367283173817,3,ReRotation,8,60
4.8860948657556165,3,ReRotation,8,60
0.5682899259341754,3,ReRotation,8,60
5.994582069915946,3,ReRotation,8,60
-0.2836337700198617,7,Baseline,1,1
0.9474050358730156,7,Baseline,1,1
3.1851194384217143,7,Baseline,1,1
0.2380789437923021,7,Baseline,1,1
-0.2323843636935367,7,Baseline,1,1
1.0302497013730263,7,Baseline,1,1
2.3410685597116623,7,Baseline,2,2
-10.847009426499538,7,Baseline,2,2
1.508951574671597,7,Baseline,2,2
3.3305561555706267,7,Baseline,2,2
-0.9953280089277228,7,Baseline,2,2
-0.1329510204303616,7,Baseline,2,2
-2.916801437599976,7,Baseline,3,3
-0.8826828307580334,7,Baseline,3,3
-0.011770428298988,7,Baseline,3,3
-1.6712506173949513,7,Baseline,3,3
0.722843280640938,7,Baseline,3,3
0.4770410199148551,7,Baseline,3,3
-3.473540003083932,7,Baseline,4,4
-2.1329753596328973,7,Baseline,4,4
-0.0495604866007828,7,Baseline,4,4
-0.1914011775415104,7,Baseline,4,4
0.1405020131840633,7,Baseline,4,4
4.868751514888958,7,Baseline,4,4
-5.637406414875626,7,Baseline,5,5
-0.2376148838780854,7,Baseline,5,5
-0.2567817363750665,7,Baseline,5,5
-0.8612197283525184,7,Baseline,5,5
-6.266586733483351,7,Baseline,5,5
-0.2828610740689363,7,Baseline,5,5
2.294256145918936,7,Baseline,6,6
-0.0101191425572164,7,Baseline,6,6
2.010705413973485,7,Baseline,6,6
0.6476179719172331,7,Baseline,6,6
0.0602354578859852,7,Baseline,6,6
1.5742402255751062,7,Baseline,6,6
0.2335801735056075,7,Baseline,7,7
-2.6945199420499737,7,Baseline,7,7
0.0911920188716499,7,Baseline,7,7
-4.792431666239354,7,Baseline,7,7
0.4523923147472105,7,Baseline,7,7
-0.0403057964012657,7,Baseline,7,7
0.1246664234290037,7,Baseline,8,8
-0.1038944978425154,7,Baseline,8,8
0.3973142626160999,7,Baseline,8,8
-1.864758940151166,7,Baseline,8,8
-0.0444570103125997,7,Baseline,8,8
1.6444348887741524,7,Baseline,8,8
-1.9377792443517623,7,Baseline,9,9
-0.7371552314817752,7,Baseline,9,9
-0.4056744109559477,7,Baseline,9,9
-0.1187631680324666,7,Baseline,9,9
1.648443721021028,7,Baseline,9,9
0.6148214459364587,7,Baseline,9,9
-0.0242414018857467,7,Baseline,10,10
-4.598315705707829,7,Baseline,10,10
-0.3276791207884483,7,Baseline,10,10
-0.1046482244364546,7,Baseline,10,10
0.0092881826864,7,Baseline,10,10
0.3398955925369414,7,Baseline,10,10
-0.1532388292688474,7,Baseline,11,11
-0.8612914381501579,7,Baseline,11,11
-0.2439303505798873,7,Baseline,11,11
0.071048559525228,7,Baseline,11,11
-0.1622331561045627,7,Baseline,11,11
-1.3866418994522025,7,Baseline,11,11
0.0428086415340767,7,Baseline,12,12
-0.3768331399999945,7,Baseline,12,12
1.6951383879347393,7,Baseline,12,12
-1.763502353133536,7,Baseline,12,12
2.484267154954449,7,Baseline,12,12
1.934223755743724,7,Rotation,1,13
1.779973137636043,7,Rotation,1,13
1.0198639338355482,7,Rotation,1,13
1.218133045246166,7,Rotation,1,13
-0.8930075600026066,7,Rotation,1,13
-2.3397714004593526,7,Rotation,1,13
0.8141978054778785,7,Rotation,2,14
-4.326094275036838,7,Rotation,2,14
3.689719292736065,7,Rotation,2,14
0.4109195314081915,7,Rotation,2,14
2.878495390453996,7,Rotation,2,14
-0.6581328984213441,7,Rotation,2,14
1.3087783556828665,7,Rotation,3,15
0.1787821930856411,7,Rotation,3,15
-2.9618515704644697,7,Rotation,3,15
-3.841647935796653,7,Rotation,3,15
-3.688369160786966,7,Rotation,3,15
-0.5899793581159488,7,Rotation,3,15
2.535290507261441,7,Rotation,4,16
3.6763797969913,7,Rotation,4,16
0.5747951093459335,7,Rotation,4,16
-4.362451736600682,7,Rotation,4,16
1.0710430803862097,7,Rotation,4,16
2.3974229192750216,7,Rotation,4,16
3.923239274228549,7,Rotation,5,17
2.6826799265398265,7,Rotation,5,17
2.6253486969493536,7,Rotation,5,17
5.083015970148034,7,Rotation,5,17
-3.676446000774631,7,Rotation,5,17
3.227269831739019,7,Rotation,5,17
2.483339613122652,7,Rotation,6,18
-1.4310761987307956,7,Rotation,6,18
1.7555985323674117,7,Rotation,6,18
-4.767907841881853,7,Rotation,6,18
3.606048690047938,7,Rotation,6,18
0.3799752561449709,7,Rotation,6,18
3.826222846827325,7,Rotation,7,19
-1.5767692550253452,7,Rotation,7,19
3.92191530553058,7,Rotation,7,19
6.304847268622771,7,Rotation,7,19
3.635098145460255,7,Rotation,7,19
0.6621291236323648,7,Rotation,7,19
-3.890615174960368,7,Rotation,8,20
1.037367092375857,7,Rotation,8,20
1.6035870643573158,7,Rotation,8,20
1.4189205502102975,7,Rotation,8,20
0.9378975461373564,7,Rotation,8,20
3.720743599180482,7,Rotation,8,20
-3.277701636046248,7,Rotation,9,21
-0.5621878149702337,7,Rotation,9,21
-0.0952759760871724,7,Rotation,9,21
-3.4164622420184387,7,Rotation,9,21
-0.6241765545978915,7,Rotation,9,21
0.1612184389777554,7,Rotation,9,21
-0.0317736090076487,7,Rotation,10,22
-0.34822933211503,7,Rotation,10,22
1.165047444813234,7,Rotation,10,22
-2.196893432160062,7,Rotation,10,22
-0.0354219253269576,7,Rotation,10,22
1.112441034543242,7,Rotation,10,22
-0.1512390330404048,7,Rotation,11,23
2.978993863602956,7,Rotation,11,23
-8.541369886248724,7,Rotation,11,23
4.676169403726393,7,Rotation,11,23
1.819905303912931,7,Rotation,11,23
0.1841804924420076,7,Rotation,11,23
-0.1049665370499501,7,Rotation,12,24
-0.3624014805357488,7,Rotation,12,24
-3.3605789122311487,7,Rotation,12,24
-0.0189296027921207,7,Rotation,12,24
0.0929016272823875,7,Rotation,12,24
0.8233739203048425,7,Rotation,12,24
2.2587204769377647,7,Rotation,13,25
2.5791681195681946,7,Rotation,13,25
5.826672323010734,7,Rotation,13,25
3.7719845968080974,7,Rotation,13,25
0.0433569199966805,7,Rotation,13,25
0.1676195533874782,7,Rotation,13,25
-0.0990755422905026,7,Rotation,14,26
-1.5183902847194102,7,Rotation,14,26
0.1691831394825583,7,Rotation,14,26
0.2345444412859046,7,Rotation,14,26
-0.1705558876437804,7,Rotation,14,26
-0.2354657394371474,7,Rotation,14,26
-0.1189926522982996,7,Rotation,15,27
0.0368877071237233,7,Rotation,15,27
0.4237881481550679,7,Rotation,15,27
-0.0937935628639156,7,Rotation,15,27
-3.676111898848458,7,Rotation,15,27
-0.4410409383446218,7,Rotation,15,27
-0.1790031223788318,7,Washout,1,28
-0.348995755442128,7,Washout,1,28
-0.694803751097363,7,Washout,1,28
-0.2909836054874471,7,Washout,1,28
-0.9891275116865402,7,Washout,1,28
0.029867185985195,7,Washout,1,28
-0.276407386287027,7,Washout,2,29
-0.1709079133182914,7,Washout,2,29
-0.144479084465686,7,Washout,2,29
-4.910938314465504,7,Washout,2,29
-2.7472058174871035,7,Washout,2,29
-0.2439546291573484,7,Washout,2,29
-0.0837903893087603,7,Washout,3,30
0.0528636912498805,7,Washout,3,30
-0.1270515217687975,7,Washout,3,30
-0.1859038461303773,7,Washout,3,30
0.4072895609180422,7,Washout,3,30
-0.0618647966711842,7,Washout,3,30
0.1408236803750001,7,Washout,4,31
-0.0874819007694927,7,Washout,4,31
-0.0586008017995858,7,Washout,4,31
2.6479010491051,7,Washout,4,31
0.0664799007628233,7,Washout,4,31
-0.1917475420382712,7,Washout,4,31
-0.1636152323737024,7,Washout,5,32
-0.2361515544040045,7,Washout,5,32
-0.3657431897533167,7,Washout,5,32
-0.3121330508754752,7,Washout,5,32
-0.1884713976567184,7,Washout,5,32
-5.279708352936983,7,Washout,5,32
-0.4772336582326698,7,Washout,6,33
-5.174097670819272,7,Washout,6,33
4.528538448552382,7,Washout,6,33
-1.3429878650830405,7,Washout,6,33
0.2476582416889705,7,Washout,6,33
-6.311872225789682,7,Washout,6,33
-0.936772009399509,7,Washout,7,34
1.2797841880803278,7,Washout,7,34
-1.8428764221203968,7,Washout,7,34
-4.455835144146708,7,Washout,7,34
-3.600301328181154,7,Washout,7,34
0.6529715146780233,7,Washout,7,34
-1.001268027167037,7,Washout,8,35
-2.134009548154488,7,Washout,8,35
-0.9066079962447346,7,Washout,8,35
-1.2407489695693232,7,Washout,8,35
-0.6694002488112335,7,Washout,8,35
-0.1902607542143004,7,Washout,8,35
-0.1478032544007584,7,Washout,9,36
-0.1437027508820464,7,Washout,9,36
0.397059969124137,7,Washout,9,36
0.8157011890405012,7,Washout,9,36
-0.1555278955156958,7,Washout,9,36
0.2207825453266757,7,Washout,9,36
-0.1601899789544377,7,Washout,10,37
-0.0585962099461316,7,Washout,10,37
-0.1823170919149698,7,Washout,10,37
-0.6012210531949632,7,Washout,10,37
1.8209580618679189,7,Washout,10,37
3.4830101357460963,7,Washout,10,37
8.941736990197509,7,ReRotation,1,38
5.587877767696712,7,ReRotation,1,38
2.082107793759281,7,ReRotation,1,38
5.198728386282116,7,ReRotation,1,38
3.097750812938774,7,ReRotation,1,38
0.8404510819553408,7,ReRotation,1,38
8.747163583912728,7,ReRotation,2,39
2.175304238683522,7,ReRotation,2,39
1.7355642032952274,7,ReRotation,2,39
0.7291055828257398,7,ReRotation,2,39
0.3654739254078937,7,ReRotation,2,39
5.33238936540962,7,ReRotation,2,39
1.7144404692469248,7,ReRotation,3,40
1.2251946052048912,7,ReRotation,3,40
3.408979799959013,7,ReRotation,3,40
6.602802617897551,7,ReRotation,3,40
0.3602556267273282,7,ReRotation,3,40
0.3488548285705057,7,ReRotation,3,40
0.6157751519058114,7,ReRotation,4,41
0.3567089699691061,7,ReRotation,4,41
1.07405830895545,7,ReRotation,4,41
0.0372853168490457,7,ReRotation,4,41
0.0598246484449383,7,ReRotation,4,41
4.977747128608442,7,ReRotation,4,41
4.832171440831013,7,ReRotation,5,42
0.6838665467110142,7,ReRotation,5,42
3.10012836341044,7,ReRotation,5,42
0.3059941124496317,7,ReRotation,5,42
3.125321688359033,7,ReRotation,5,42
3.2730791769032583,7,ReRotation,5,42
0.7449973821466136,7,ReRotation,6,43
0.5368344939051382,7,ReRotation,6,43
3.611359671852821,7,ReRotation,6,43
5.635911430838144,7,ReRotation,6,43
0.5185436760379625,7,ReRotation,6,43
-5.629005324273926,7,ReRotation,6,43
-0.0562727867378059,9,Baseline,1,1
-3.423971951929449,9,Baseline,1,1
-1.541618018867396,9,Baseline,1,1
0.6304290324818513,9,Baseline,1,1
-1.04339877027917,9,Baseline,1,1
1.2630163276510975,9,Baseline,1,1
-1.0016406451302935,9,Baseline,2,2
1.679149197011054,9,Baseline,2,2
-2.8801971319321384,9,Baseline,2,2
-0.1733358947150734,9,Baseline,2,2
-3.2508677299948925,9,Baseline,2,2
-1.5643519015733436,9,Baseline,2,2
1.8460417804499585,9,Baseline,3,3
-0.968420749031827,9,Baseline,3,3
-1.5057792554326668,9,Baseline,3,3
0.9618249008720344,9,Baseline,3,3
0.3915138418974196,9,Baseline,3,3
-3.654476545774692,9,Baseline,3,3
-0.7560007982012439,9,Baseline,4,4
-0.3757261055257532,9,Baseline,4,4
2.8061647504913334,9,Baseline,4,4
-0.2955358716523212,9,Baseline,4,4
-0.4266923397733748,9,Baseline,4,4
-0.1999954956873594,9,Baseline,4,4
1.3694102028706816,9,Baseline,5,5
1.3805420886384876,9,Baseline,5,5
-2.461931517570466,9,Baseline,5,5
5.25442546919174,9,Baseline,5,5
-0.2627614207999285,9,Baseline,5,5
-0.2021249860694298,9,Baseline,5,5
-0.0541996413879738,9,Baseline,6,6
0.2447160836106813,9,Baseline,6,6
1.3127395022283974,9,Baseline,6,6
-0.7005323300915417,9,Baseline,6,6
0.0643337398980208,9,Baseline,6,6
-0.0022378638688724,9,Baseline,6,6
-0.0485681050139122,9,Baseline,7,7
-3.1328960647807382,9,Baseline,7,7
1.7457041046078383,9,Baseline,7,7
-4.741632330226083,9,Baseline,7,7
-0.0973759676935015,9,Baseline,7,7
-0.1010592892868532,9,Baseline,7,7
-0.1307923971311422,9,Baseline,8,8
2.322769149305684,9,Baseline,8,8
-2.675827830984336,9,Baseline,8,8
-0.1246046119233558,9,Baseline,8,8
-0.2672859092878511,9,Baseline,8,8
0.0790677749777997,9,Baseline,8,8
3.824744275811183,9,Baseline,9,9
-0.2041746431010238,9,Baseline,9,9
-0.3880567552145895,9,Baseline,9,9
0.7026655432303308,9,Baseline,9,9
0.2272278426352566,9,Baseline,9,9
2.118283048052028,9,Baseline,9,9
-5.340989747490174,9,Baseline,10,10
-2.924116596226052,9,Baseline,10,10
0.1682619153611637,9,Baseline,10,10
-0.1133398539737369,9,Baseline,10,10
4.354167086372392,9,Baseline,10,10
-0.3798360075705679,9,Baseline,10,10
2.2380372750684767,9,Baseline,11,11
2.1398097341229008,9,Baseline,11,11
0.1493645932578412,9,Baseline,11,11
-7.056043541007185,9,Baseline,11,11
7.80579326666415,9,Baseline,11,11
-0.0768042493490422,9,Baseline,11,11
-0.0207597914640293,9,Baseline,12,12
-2.11089374730806,9,Baseline,12,12
-3.546924681572979,9,Baseline,12,12
-0.6928554943679995,9,Baseline,12,12
-0.1511921824383681,9,Baseline,12,12
0.4005528067671007,9,Baseline,12,12
-0.4713384513899951,9,Baseline,13,13
0.1103379831766378,9,Baseline,13,13
-0.0843796806420195,9,Baseline,13,13
-3.158737135838485,9,Baseline,13,13
-0.884423441962845,9,Baseline,13,13
