fish,stage,day,mean_y,median_y,mean_μ_μ_y,median_μ_μ_y,mean_μ_μ_hdi_3,median_μ_μ_hdi_3,mean_μ_μ_hdi_97,median_μ_μ_hdi_97,mean_μ_y,median_μ_y,mean_μ_hdi_3,median_μ_hdi_3,mean_μ_hdi_97,median_μ_hdi_97,mean_ppc_y,median_ppc_y,mean_ppc_hdi_3,median_ppc_hdi_3,mean_ppc_hdi_97,median_ppc_hdi_97,plotday
3.0,Washout,1.0,-3.9883359505602285,-3.5165032104211305,-1.7386666666666668,-1.807,-3.1453333333333333,-3.376,-0.248,-0.129,-2.5108333333333333,-2.4619999999999997,-5.772833333333334,-5.728,0.7151666666666667,0.6635,-2.4818333333333333,-2.4425,-9.166666666666666,-8.902000000000001,4.509333333333333,4.714499999999999,43
3.0,Washout,2.0,-0.6052642722328029,-0.2653908546077748,-1.5586666666666666,-1.602,-2.5580000000000003,-2.684,-0.5286666666666666,-0.486,-1.2698333333333334,-1.1385,-3.7861666666666665,-3.6174999999999997,1.4263333333333332,1.415,-1.2605,-1.141,-7.545166666666667,-7.4405,4.790166666666667,4.8055,44
3.0,Washout,3.0,-0.14491043377003437,-0.22123351366960187,-1.4426666666666665,-1.472,-2.2583333333333333,-2.306,-0.6383333333333333,-0.614,-1.0746666666666667,-1.084,-3.3810000000000002,-3.3365,1.3116666666666668,1.255,-1.083,-1.0865,-7.1815,-7.0855,4.588166666666667,4.627,45
3.0,Washout,4.0,-1.0878202185551757,-1.013984883500123,-1.3629999999999998,-1.384,-2.1186666666666665,-2.163,-0.6693333333333333,-0.687,-1.382,-1.295,-3.6839999999999997,-3.363,0.9215,0.8819999999999999,-1.3691666666666666,-1.294,-7.8131666666666675,-7.816000000000001,5.367166666666667,5.273,46
3.0,Washout,5.0,-3.652877342438554,-2.8672921100772637,-1.3053333333333332,-1.321,-2.0066666666666664,-2.03,-0.6016666666666667,-0.634,-1.5296666666666667,-1.6364999999999998,-3.7256666666666667,-3.7895000000000003,0.5583333333333333,0.4905,-1.4873333333333332,-1.5785,-8.200666666666667,-7.790000000000001,5.258666666666667,4.835,47
3.0,Washout,6.0,-3.516855732370276,-2.4048091177937057,-1.2626666666666668,-1.274,-1.9636666666666667,-1.96,-0.5263333333333334,-0.537,-1.393,-1.49,-3.4593333333333334,-3.39,0.6745,0.4885,-1.3903333333333334,-1.4585,-8.296,-7.6055,5.439,4.746,48
3.0,Washout,7.0,-0.014752856394636008,-0.3339702276167741,-1.231,-1.24,-1.97,-1.971,-0.482,-0.505,-1.0671666666666666,-1.052,-2.962666666666667,-2.8975,0.7818333333333333,0.6705,-1.0641666666666667,-1.0514999999999999,-7.070666666666667,-6.903499999999999,4.764333333333333,4.3245000000000005,49
3.0,Washout,8.0,-2.080483754357059,-1.7343709105086718,-1.2060000000000002,-1.213,-1.9933333333333334,-1.968,-0.44166666666666665,-0.436,-1.2988333333333333,-1.301,-3.2225,-3.127,0.4988333333333334,0.44400000000000006,-1.3135000000000001,-1.2745,-7.2305,-6.9355,4.657666666666667,4.621499999999999,50
3.0,Washout,9.0,-2.7835005456572532,-2.601853212731991,-1.1866666666666665,-1.192,-2.027,-2.044,-0.41533333333333333,-0.453,-1.3395,-1.3900000000000001,-3.204,-3.1875,0.5125000000000001,0.481,-1.3191666666666666,-1.3955,-7.5874999999999995,-7.1425,4.838666666666667,4.7775,51
3.0,Washout,10.0,0.004222721874229156,-0.39074843416437216,-0.04833333333333334,-1.176,-1.1013333333333335,-1.993,1.0303333333333333,-0.34,-0.11999999999999995,-1.049,-2.1711666666666667,-2.7085,2.0131666666666663,0.6695,-0.121,-1.0255,-5.841833333333334,-6.4405,5.598166666666667,4.511,52
3.0,ReRotation,1.0,1.2299803942465737,0.5868652982652587,2.2279999999999998,2.207,0.8770000000000001,0.682,3.6479999999999997,3.771,1.8358333333333334,1.6,-1.0235,-0.996,4.7636666666666665,4.675000000000001,1.875,1.7115,-4.204166666666667,-4.2315000000000005,8.427833333333334,8.3415,53
3.0,ReRotation,2.0,3.7067155029554235,3.598105833184773,2.281333333333333,2.27,1.3326666666666667,1.267,3.327,3.402,2.5693333333333332,2.6915,-0.10066666666666667,-0.05600000000000001,5.325333333333333,5.3405,2.5233333333333334,2.6905,-4.156833333333334,-4.140000000000001,9.024166666666666,8.8105,54
